time	NOn	NOff	Apo	hist	NOn_sh	NOff_sh	Apo_sh	hist_sh
6.549148	27	713	99	133	0	8	193	14
6.551576	27	714	99	133	0	8	193	14
6.552625	27	715	99	133	0	8	193	14
6.552785	27	716	99	133	0	8	193	14
6.553787	26	718	99	133	0	8	193	14
6.555101	26	719	99	133	0	8	193	14
6.555433	26	719	99	133	0	8	194	14
6.558252	26	720	99	133	0	8	194	14
6.558423	26	720	99	133	0	8	195	14
6.559578	27	720	99	134	0	8	195	14
6.562114	27	720	98	134	0	8	195	14
6.563560	26	720	98	133	0	8	196	15
6.564811	26	721	98	133	0	8	196	15
6.565380	26	722	98	134	0	8	196	15
6.565911	26	723	98	134	0	8	196	15
6.567430	26	724	98	134	0	8	196	15
6.568458	26	725	98	134	0	8	196	15
6.571375	26	726	98	134	0	8	196	15
6.572665	26	727	98	134	0	8	196	15
6.572873	26	728	98	134	0	8	196	15
6.573000	26	728	99	134	0	8	196	15
6.573457	26	728	98	134	0	8	196	15
6.576829	26	729	97	134	0	8	196	15
6.578641	26	730	97	134	0	8	196	15
6.579345	27	730	97	135	0	8	196	15
6.579662	27	731	97	135	0	8	196	15
6.580114	27	732	97	135	0	8	196	15
6.580612	27	733	97	135	0	8	196	15
6.584245	27	734	97	135	0	8	196	15
6.585233	27	734	97	135	0	8	197	15
6.586627	27	734	97	135	0	8	196	15
6.590173	27	735	97	135	0	8	195	15
6.590747	27	735	98	135	0	8	195	15
6.590807	27	735	98	135	0	8	196	15
6.591319	27	736	98	136	0	8	196	15
6.591688	27	737	98	136	0	8	196	15
6.591742	27	737	98	136	0	8	197	15
6.591866	27	738	98	137	0	8	197	15
6.592643	27	739	98	138	0	8	197	15
6.592774	27	740	98	138	0	8	197	15
6.594686	28	740	98	139	0	8	197	15
6.595494	28	741	98	140	0	8	197	15
6.595605	28	741	98	140	0	8	198	15
6.596192	28	742	98	140	0	8	198	15
6.596819	28	743	98	140	0	8	198	15
6.600650	28	744	98	140	0	8	198	15
6.601767	28	744	97	140	0	8	198	15
6.603623	27	745	97	140	0	8	198	15
6.604440	27	746	97	140	0	8	198	15
6.607363	27	747	97	140	0	8	198	15
6.608300	27	748	97	141	0	8	198	15
6.608957	27	749	97	141	0	8	198	15
6.611918	27	750	97	141	0	8	198	15
6.612859	27	751	97	141	0	8	198	15
6.613654	27	752	97	141	0	8	198	15
6.617166	27	753	97	141	0	8	198	15
6.617837	27	754	97	141	0	8	198	15
6.618804	27	755	97	141	0	8	198	15
6.620208	27	756	97	142	0	8	198	15
6.623114	27	757	97	142	0	8	198	15
6.623366	27	758	97	142	0	8	198	15
6.623898	28	758	97	143	0	8	198	15
6.625586	28	758	97	143	0	8	199	15
6.626023	28	758	97	143	0	8	198	15
6.628192	28	759	97	143	0	8	197	15
6.628272	28	760	97	143	0	8	197	15
6.628514	28	761	97	143	0	8	197	15
6.629337	28	761	97	143	0	8	198	16
6.630666	28	761	97	143	0	8	199	16
6.631968	28	762	97	143	0	8	199	16
6.631970	28	762	97	143	0	8	198	16
6.632460	28	762	97	143	0	8	198	16
6.634759	28	762	97	143	0	8	199	16
6.636423	28	762	96	143	0	8	199	16
6.636591	28	762	96	143	0	8	199	16
6.637987	28	762	96	143	0	8	198	16
6.638018	28	763	96	144	0	8	197	16
6.638100	28	763	96	144	0	8	198	16
6.638382	28	764	96	144	0	8	198	16
6.639384	28	765	96	144	0	8	198	16
6.641773	28	765	96	144	0	8	199	16
6.642143	28	766	96	144	0	8	199	16
6.646100	28	767	96	144	0	8	199	16
6.646573	28	768	96	145	0	8	199	16
6.648361	28	769	96	145	0	8	199	16
6.649609	28	769	97	145	0	8	199	16
6.650986	28	770	97	145	0	8	199	16
6.651360	28	771	97	145	0	8	199	16
6.652769	28	772	97	145	0	8	199	16
6.653605	28	773	97	145	0	8	199	16
6.653651	28	774	97	145	0	8	199	16
6.654125	28	774	96	145	0	8	199	16
6.654483	28	774	96	145	0	8	199	16
6.654625	28	775	96	145	0	8	199	16
6.655258	28	776	96	145	0	8	199	16
6.655581	28	777	96	145	0	8	199	16
6.657583	28	778	96	145	0	8	199	16
6.660101	28	779	96	145	0	8	199	16
6.660600	28	780	96	145	0	8	199	16
6.661306	27	781	96	145	0	8	198	16
6.661527	27	781	96	145	0	8	198	16
6.663382	27	782	96	145	0	8	198	16
6.663476	27	783	96	146	0	8	198	16
6.663818	27	784	96	146	0	8	198	16
6.664056	27	785	96	146	0	8	198	16
6.665198	27	785	96	146	0	8	199	16
6.665430	27	786	96	147	0	8	199	16
6.665989	27	786	96	147	0	8	200	16
6.668195	27	787	96	147	0	8	200	16
6.668370	27	787	95	147	0	8	200	16
6.669540	27	786	95	147	0	8	201	16
6.670011	27	786	95	147	0	8	202	16
6.670366	27	787	95	147	0	8	202	16
6.670602	27	787	94	147	0	8	202	16
6.670867	27	787	94	147	0	8	202	16
6.671179	27	788	94	147	0	8	202	16
6.673059	27	788	94	147	0	8	203	16
6.673932	27	788	95	147	0	8	203	16
6.674017	27	789	95	147	0	8	203	16
6.675625	27	789	95	147	0	8	204	16
6.675637	27	790	95	148	0	8	204	16
6.676146	27	791	95	149	0	8	204	16
6.676800	27	792	95	149	0	8	204	16
6.680012	27	792	95	149	0	8	205	16
6.680100	27	793	95	149	0	8	205	16
6.681111	27	794	95	149	0	8	205	16
6.681382	28	794	95	150	0	8	205	16
6.684687	28	795	95	150	0	8	205	16
6.686343	28	796	95	150	0	8	205	16
6.687656	28	797	95	150	0	8	205	16
6.690018	28	798	95	150	0	8	205	16
6.692041	28	799	95	150	0	8	205	16
6.692494	28	799	95	150	0	8	204	16
6.692689	28	799	95	150	0	8	204	16
6.695833	28	800	95	150	0	8	204	16
6.696497	28	801	95	150	0	8	204	16
6.700279	28	801	95	150	0	8	205	16
6.700718	28	801	95	150	0	8	206	16
6.702805	28	802	95	150	0	8	206	16
6.702907	28	801	96	150	0	8	206	16
6.703042	28	802	96	150	0	8	206	16
6.705412	28	803	96	150	0	8	206	16
6.706655	28	803	96	150	0	8	207	16
6.709851	28	804	96	150	0	8	207	16
6.709926	28	805	96	150	0	8	207	16
6.710931	28	806	96	150	0	8	207	16
6.712005	28	807	96	150	0	8	207	16
6.714117	28	806	97	150	0	8	207	16
6.714348	28	807	97	150	0	8	207	16
6.716172	28	808	97	150	0	8	207	16
6.716705	28	809	97	150	0	8	207	16
6.718080	27	811	97	150	0	8	207	16
6.718687	27	812	97	150	0	8	207	16
6.720147	27	812	97	150	0	8	208	16
6.720866	27	812	97	150	0	8	209	16
6.721233	27	813	97	150	0	8	209	16
6.722461	27	814	97	150	0	8	209	16
6.722510	27	815	97	150	0	8	209	16
6.724943	27	816	97	150	0	8	209	16
6.725384	27	817	97	151	0	8	209	16
6.725548	27	818	97	151	0	8	209	16
6.725697	27	819	97	152	0	8	209	16
6.726857	27	820	97	152	0	8	209	16
6.727557	27	821	97	153	0	8	209	16
6.728696	26	822	97	153	0	8	210	16
6.728788	26	822	97	153	0	8	211	16
6.728983	26	822	98	153	0	8	211	16
6.729438	27	822	98	154	0	8	211	16
6.729832	27	823	98	155	0	8	211	16
6.730444	27	823	97	155	0	8	211	16
6.731422	27	822	98	155	0	8	211	16
6.731952	27	822	98	154	0	8	211	16
6.732531	27	823	98	154	0	8	211	16
6.733421	27	824	98	154	0	8	211	16
6.736140	27	825	98	155	0	8	211	16
6.737004	27	826	98	155	0	8	211	16
6.737229	27	827	98	156	0	8	211	16
6.740558	27	828	98	156	0	8	211	16
6.741333	27	828	99	156	0	8	211	16
6.741583	27	828	99	156	0	8	210	16
6.741690	27	828	99	156	0	8	210	16
6.742010	27	829	99	156	0	8	210	16
6.742194	27	829	99	156	0	8	211	16
6.742855	27	830	99	156	0	8	211	16
6.743711	27	831	99	156	0	8	211	16
6.744087	27	832	99	156	0	8	211	16
6.744161	26	833	98	156	0	8	211	16
6.744844	26	833	98	156	0	8	211	16
6.745008	26	834	98	156	0	8	211	16
6.745644	26	835	98	157	0	8	211	16
6.749065	26	836	98	157	0	8	211	16
6.749692	26	836	98	157	0	8	212	16
6.751201	28	835	98	158	0	8	212	16
6.753648	28	835	98	158	0	8	213	16
6.754083	29	835	98	159	0	8	213	16
6.761936	29	835	99	159	0	8	213	16
6.762460	29	836	99	159	0	8	213	16
6.764384	29	836	100	159	0	8	213	16
6.765630	29	837	100	159	0	8	213	16
6.766958	29	837	99	159	0	8	213	16
6.769323	29	837	98	159	0	8	213	16
6.769471	29	838	97	159	0	8	213	16
6.772336	29	838	97	159	0	8	213	16
6.772516	29	839	97	159	0	8	213	16
6.774559	29	840	97	159	0	8	213	16
6.775046	29	841	97	159	0	8	213	16
6.775181	29	841	97	159	0	8	212	16
6.778133	29	840	98	159	0	8	212	16
6.778909	29	841	98	159	0	8	212	16
6.780437	29	841	98	159	0	8	213	16
6.780869	29	841	98	159	0	8	214	16
6.781633	29	842	98	160	0	8	214	16
6.781707	29	842	98	160	0	8	215	16
6.782653	29	843	98	160	0	8	215	16
6.782852	29	844	98	160	0	8	215	16
6.783015	29	844	99	160	0	8	215	16
6.783287	29	845	99	160	0	8	215	16
6.784367	29	846	99	160	0	8	215	16
6.786574	29	845	100	160	0	8	215	16
6.788370	29	846	100	160	0	8	215	16
6.788542	29	847	100	160	0	8	215	16
6.791810	30	847	100	162	0	8	215	16
6.796040	30	848	100	162	0	8	215	16
6.796097	30	849	100	162	0	8	215	16
6.796127	30	850	100	162	0	8	215	16
6.796799	30	851	100	162	0	8	215	16
6.799224	30	852	100	163	0	8	215	16
6.800802	30	853	100	163	0	8	215	16
6.801537	30	854	100	163	0	8	215	16
6.801641	30	855	100	163	0	8	215	16
6.802460	30	855	99	163	0	8	215	16
6.802709	30	854	99	163	0	8	216	16
6.803700	30	855	99	163	0	8	216	16
6.803738	31	855	99	164	0	8	216	16
6.803771	31	856	99	164	0	8	216	16
6.804569	31	857	99	164	0	8	216	16
6.805794	31	857	99	164	0	8	217	17
6.806925	31	858	99	164	0	8	217	17
6.807023	31	858	99	164	0	8	218	17
6.807287	30	860	99	164	0	8	218	17
6.808758	30	860	99	164	0	8	219	17
6.811064	31	860	99	165	0	8	219	17
6.811067	31	861	99	165	0	8	219	17
6.811649	31	862	99	165	0	8	219	17
6.812108	31	863	99	166	0	8	219	17
6.812486	31	863	99	166	0	8	220	18
6.812942	31	864	99	166	0	8	220	18
6.813065	31	865	99	167	0	8	220	18
6.813651	31	866	99	168	0	8	220	18
6.814028	31	867	99	168	0	8	220	18
6.814299	31	867	99	168	0	8	221	18
6.814627	31	867	100	168	0	8	221	18
6.814863	31	867	101	168	0	8	221	18
6.815478	31	868	101	168	0	8	221	18
6.816367	31	869	101	168	0	8	221	18
6.819057	31	870	101	168	0	8	221	18
6.819131	32	870	101	169	0	8	221	18
6.819422	33	870	101	170	0	8	221	18
6.819596	33	871	101	170	0	8	221	18
6.819834	33	871	101	170	0	8	222	18
6.820532	33	871	102	170	0	8	222	18
6.821050	33	872	102	170	0	8	222	18
6.822978	33	873	102	170	0	8	222	18
6.823572	33	874	102	170	0	8	222	18
6.824438	33	875	102	170	0	8	222	18
6.826723	33	875	101	170	0	8	222	18
6.827413	33	874	101	170	0	8	223	18
6.827505	33	875	101	170	0	8	223	18
6.828174	33	876	101	171	0	8	223	18
6.828293	33	876	101	171	0	8	224	18
6.829463	33	876	101	171	0	8	225	18
6.830334	33	877	101	171	0	8	225	18
6.832837	33	877	101	171	0	8	224	18
6.832851	33	877	101	171	0	8	224	18
6.835399	33	878	101	171	0	8	224	18
6.835422	33	879	101	171	0	8	224	18
6.836930	33	880	101	172	0	8	224	18
6.837654	33	881	101	172	0	8	224	18
6.837970	33	882	101	172	0	8	224	18
6.840189	33	882	101	172	0	8	225	18
6.840461	33	883	101	172	0	8	225	18
6.841402	33	884	101	172	0	8	225	18
6.841617	33	885	101	172	0	8	225	18
6.842800	33	886	101	173	0	8	225	18
6.843713	33	887	101	173	0	8	225	18
6.844707	33	887	100	173	0	8	225	18
6.847840	33	887	100	173	0	8	225	18
6.848810	33	887	101	173	0	8	225	18
6.849836	33	888	101	173	0	8	225	18
6.850892	34	888	101	174	0	8	225	18
6.851875	34	889	101	174	0	8	225	18
6.852443	34	890	101	174	0	8	225	18
6.853309	34	891	101	174	0	8	225	18
6.853380	34	892	101	175	0	8	225	18
6.854218	34	893	101	175	0	8	225	18
6.858109	34	894	101	175	0	8	225	18
6.861578	34	894	101	175	0	8	224	18
6.862554	34	894	101	175	0	8	224	18
6.863080	33	895	101	175	0	8	225	18
6.863171	33	895	100	175	0	8	225	18
6.863346	33	896	100	175	0	8	224	18
6.864299	33	897	100	175	0	8	224	18
6.864615	33	898	100	175	0	8	224	18
6.864864	33	899	100	175	0	8	224	18
6.868178	33	899	100	175	0	9	224	19
6.869651	33	899	101	175	0	9	224	19
6.870052	33	900	101	175	0	9	224	19
6.872506	33	901	101	175	0	9	224	19
6.872608	33	902	101	175	0	9	224	19
6.873869	33	903	101	175	0	9	224	19
6.874593	33	903	102	175	0	9	224	19
6.875589	33	904	102	175	0	9	224	19
6.875797	33	905	102	175	0	9	224	19
6.877940	33	905	102	175	0	9	225	19
6.878004	33	906	102	175	0	9	225	19
6.880415	33	906	102	175	0	9	224	19
6.881841	33	906	102	175	0	9	224	19
6.883009	33	907	102	176	0	9	224	19
6.883526	33	908	102	177	0	9	224	19
6.884129	33	909	102	177	0	9	224	19
6.886786	33	910	102	177	0	9	224	19
6.887078	33	911	102	177	0	9	224	19
6.887205	33	912	102	178	0	9	224	19
6.887719	33	912	101	178	0	9	224	19
6.887858	33	911	102	177	0	9	224	19
6.888397	33	912	102	177	0	9	224	19
6.889408	33	913	102	177	0	9	224	19
6.889849	33	914	102	177	0	9	224	19
6.889935	34	914	102	178	0	9	224	19
6.889952	34	915	102	179	0	9	224	19
6.891384	34	916	102	180	0	9	224	19
6.892112	34	917	102	180	0	9	224	19
6.892886	35	917	102	180	0	9	224	19
6.893074	35	917	102	180	0	9	223	19
6.896096	35	917	102	180	0	9	222	19
6.896773	35	917	102	180	0	9	222	19
6.897016	35	917	102	180	0	9	222	19
6.897210	35	918	102	180	0	9	222	19
6.897919	35	919	102	180	0	9	222	19
6.899157	35	920	102	180	0	9	222	19
6.899821	35	921	102	180	0	9	222	19
6.902758	35	922	102	180	0	9	222	19
6.903023	35	923	102	180	0	9	222	19
6.906096	35	924	102	180	0	9	222	19
6.906286	35	924	102	180	0	9	223	19
6.908379	35	925	102	180	0	9	223	19
6.909902	36	925	102	181	0	9	223	19
6.910711	36	926	102	181	0	9	223	19
6.911949	36	927	102	181	0	9	223	19
6.916376	36	928	102	182	0	9	223	19
6.918085	36	929	102	182	0	9	223	19
6.919258	36	930	102	182	0	9	223	19
6.920523	36	931	102	182	0	9	223	19
6.920672	36	931	102	182	0	9	224	19
6.921083	36	932	102	182	0	9	224	19
6.921701	36	933	102	182	0	9	224	19
6.922597	36	934	102	182	0	9	224	19
6.923517	36	934	102	182	0	9	225	19
6.923564	36	935	102	183	0	9	225	19
6.925193	36	936	102	183	0	9	225	19
6.926365	36	936	103	183	0	9	225	19
6.927170	35	938	103	183	0	9	225	19
6.928991	35	938	103	183	0	9	226	19
6.930974	35	938	104	183	0	9	226	19
6.930978	35	937	105	183	0	9	226	19
6.931953	35	938	105	183	0	9	226	19
6.932133	35	939	105	183	0	9	226	19
6.932369	35	939	106	183	0	9	226	19
6.932546	35	940	106	183	0	9	226	19
6.934816	35	940	106	183	0	9	227	19
6.935581	35	940	106	183	0	9	226	19
6.937833	35	940	106	183	0	9	225	18
6.938640	35	939	107	183	0	9	225	18
6.938810	35	940	107	183	0	9	224	18
6.941717	35	941	107	183	0	9	224	18
6.942714	35	941	107	183	0	9	225	18
6.942817	35	942	107	183	0	9	225	18
6.945452	35	943	107	183	0	9	225	18
6.945880	35	944	107	184	0	9	225	18
6.947273	35	945	107	184	0	9	225	18
6.947871	35	946	107	184	0	9	225	18
6.948381	35	947	107	184	0	9	225	18
6.948737	35	948	107	185	0	9	225	18
6.949416	35	949	107	186	0	9	225	18
6.949500	35	950	107	186	0	9	225	18
6.949759	35	950	108	186	0	9	225	18
6.952288	35	950	108	186	0	9	226	18
6.954481	35	951	108	186	0	9	226	18
6.955954	35	951	109	186	0	9	226	18
6.956290	35	951	109	186	0	9	227	18
6.956618	35	952	109	186	0	9	227	18
6.957560	35	953	109	186	0	9	227	18
6.957997	35	954	109	187	0	9	227	18
6.958146	35	954	110	187	0	9	227	18
6.963167	35	954	111	187	0	9	227	18
6.964002	35	955	111	187	0	9	227	18
6.964375	35	956	111	187	0	9	227	18
6.965202	34	958	111	187	0	9	227	18
6.965576	34	959	111	188	0	9	227	18
6.965590	34	960	111	188	0	9	227	18
6.966567	34	961	111	188	0	9	227	18
6.966639	34	962	111	188	0	9	227	18
6.967428	35	962	111	189	0	9	227	18
6.967433	35	963	111	189	0	9	227	18
6.968341	35	963	111	189	0	9	228	18
6.968664	35	964	111	189	0	9	228	18
6.969638	34	965	111	189	0	9	229	18
6.970267	34	966	111	190	0	9	229	18
6.970678	34	967	111	191	0	9	229	18
6.971284	34	968	111	191	0	9	229	18
6.972796	34	968	111	191	0	9	228	18
6.973722	34	968	110	191	0	9	228	18
6.974517	34	968	110	190	0	9	228	18
6.975512	35	967	110	191	0	9	228	18
6.975688	35	968	110	192	0	9	228	18
6.976838	35	969	110	192	0	9	228	18
6.979754	35	970	110	192	0	9	228	18
6.979803	35	970	111	192	0	9	228	18
6.980720	35	971	111	193	0	9	228	18
6.981502	35	972	111	194	0	9	228	18
6.982266	35	972	111	194	0	9	229	19
6.982409	35	973	111	194	0	9	229	19
6.985973	35	973	112	194	0	9	229	19
6.989613	35	973	113	194	0	9	229	19
6.991459	36	973	113	195	0	9	229	19
6.991610	36	973	113	195	0	9	228	19
6.992716	36	973	113	195	0	9	228	19
6.993287	36	973	112	195	0	9	228	19
6.994019	36	973	112	195	0	9	228	19
6.994774	36	974	112	195	0	9	228	19
6.996214	36	974	113	195	0	9	228	19
6.996418	36	974	113	195	0	9	227	19
7.000391	36	973	114	195	0	9	227	19
7.005397	36	974	113	195	0	9	227	19
7.006105	36	975	113	195	0	9	227	19
7.006163	36	976	113	195	0	9	227	19
7.007121	36	977	113	195	0	9	227	19
7.008980	36	978	113	195	0	9	227	19
7.010693	37	978	113	196	0	9	227	19
7.011570	37	979	113	196	0	9	227	19
7.012340	37	979	113	196	0	9	228	19
7.012395	37	980	113	196	0	9	228	19
7.016202	37	981	113	196	0	9	228	19
7.016308	37	982	113	197	0	9	228	19
7.017550	38	982	113	197	0	9	228	19
7.017797	38	982	113	197	0	9	229	19
7.018113	38	982	114	197	0	9	229	19
7.020134	38	983	114	197	0	9	229	19
7.020627	38	984	114	197	0	9	229	19
7.021323	38	985	114	197	0	9	229	19
7.023115	38	985	114	197	0	9	230	19
7.023873	38	986	114	198	0	9	230	19
7.024262	38	987	114	198	0	9	230	19
7.024417	38	988	114	198	0	9	230	19
7.025631	38	989	114	198	0	9	230	19
7.027532	38	990	114	198	0	9	230	19
7.027612	36	992	114	198	0	10	230	20
7.027696	36	993	114	198	0	10	230	20
7.028016	36	994	114	199	0	10	230	20
7.028522	36	995	114	199	0	10	230	20
7.029226	36	996	114	199	0	10	230	20
7.029452	36	997	114	199	0	10	230	20
7.030344	36	998	114	199	0	10	230	20
7.033489	36	998	114	199	0	10	231	20
7.034950	36	999	114	199	0	10	231	20
7.035356	36	1000	114	200	0	10	231	20
7.037685	36	1001	114	200	0	10	231	20
7.040954	36	1002	114	200	0	10	231	20
7.042449	35	1004	114	201	0	10	231	20
7.042917	35	1005	114	201	0	10	231	20
7.044193	35	1006	114	201	0	10	231	20
7.044408	35	1006	114	201	0	10	232	20
7.046644	35	1007	114	201	0	10	232	20
7.048828	35	1008	114	201	0	10	232	20
7.048989	34	1010	114	201	0	10	232	20
7.049820	34	1011	114	201	0	10	232	20
7.050710	34	1012	114	201	0	10	232	20
7.050725	34	1012	114	201	0	10	233	20
7.051202	34	1013	114	201	0	10	233	20
7.053071	34	1014	114	201	0	10	233	20
7.054754	34	1015	114	202	0	10	233	20
7.055139	34	1016	114	202	0	10	233	20
7.055225	34	1016	114	202	0	10	232	20
7.056095	34	1016	114	203	0	10	232	20
7.057030	34	1016	115	203	0	10	232	20
7.057383	34	1017	115	203	0	10	232	20
7.057681	34	1018	115	203	0	10	232	20
7.057814	34	1019	115	203	0	10	232	20
7.061318	34	1020	115	204	0	10	232	20
7.061325	34	1020	116	204	0	10	232	20
7.063498	34	1021	116	204	0	10	232	20
7.064536	34	1022	116	204	0	10	232	20
7.064770	34	1023	116	205	0	10	232	20
7.065330	34	1024	116	205	0	10	232	20
7.065512	34	1024	116	205	0	10	233	20
7.067814	34	1025	116	205	0	10	233	20
7.070445	34	1026	116	205	0	10	233	20
7.071901	34	1027	116	205	0	10	233	20
7.072680	34	1028	116	205	0	10	233	20
7.072924	34	1029	116	205	0	10	233	20
7.073212	34	1030	116	205	0	10	233	20
7.074021	34	1031	116	205	0	10	233	20
7.074433	34	1031	117	205	0	10	233	20
7.074620	34	1031	117	205	0	10	232	20
7.074761	34	1032	116	205	0	10	232	20
7.074809	34	1033	116	205	0	10	232	20
7.076190	34	1034	116	205	0	10	232	20
7.076322	34	1035	116	205	0	10	232	20
7.076478	34	1036	116	205	0	10	232	20
7.078278	34	1037	116	205	0	10	232	20
7.079566	34	1038	116	205	0	10	232	20
7.079765	34	1039	116	206	0	10	232	20
7.079777	34	1039	116	206	0	10	233	20
7.080540	34	1040	116	206	0	10	233	20
7.080966	34	1041	116	206	0	10	233	20
7.082290	34	1042	116	206	0	10	233	20
7.085091	34	1043	116	206	0	10	233	20
7.086919	34	1043	116	206	0	10	234	20
7.087992	34	1044	116	207	0	10	234	20
7.088724	34	1045	116	208	0	10	234	20
7.089628	34	1046	116	208	0	10	234	20
7.090424	34	1047	116	208	0	10	234	20
7.090834	34	1048	116	208	0	10	234	20
7.091999	34	1049	116	208	0	10	234	20
7.092208	34	1050	116	208	0	10	234	20
7.093718	34	1051	116	208	0	10	234	20
7.093984	34	1052	116	208	0	10	234	20
7.094116	34	1053	116	208	0	10	234	20
7.095600	34	1054	116	208	0	10	234	20
7.095742	34	1055	116	208	0	10	234	20
7.096819	34	1056	116	208	0	10	234	20
7.096841	34	1057	116	209	0	10	234	20
7.097025	34	1058	116	209	0	10	234	20
7.098406	34	1059	116	209	0	10	234	20
7.098589	34	1060	116	209	0	10	234	20
7.099522	34	1060	116	209	0	10	235	20
7.099762	34	1061	116	209	0	10	235	20
7.100333	34	1062	116	209	0	10	235	20
7.100418	34	1063	116	209	0	10	235	20
7.102167	33	1065	116	209	0	10	235	20
7.106001	33	1065	117	209	0	10	235	20
7.106641	33	1066	117	209	0	10	235	20
7.106686	34	1066	117	210	0	10	235	20
7.106933	34	1066	117	210	0	10	236	20
7.108641	34	1066	118	210	0	10	236	20
7.112649	34	1065	119	210	0	10	236	20
7.112968	34	1065	119	210	0	10	237	20
7.114262	34	1066	119	211	0	10	237	20
7.114269	34	1067	119	211	0	10	237	20
7.114345	35	1067	119	212	0	10	237	20
7.114572	35	1067	120	212	0	10	237	20
7.117172	35	1067	121	212	0	10	237	20
7.117240	35	1067	121	212	0	10	236	20
7.118479	34	1069	120	213	0	10	236	20
7.119434	34	1070	120	213	0	10	236	20
7.121491	34	1071	120	213	0	10	236	20
7.121671	34	1071	119	213	0	10	236	20
7.121749	34	1071	118	213	0	10	236	20
7.122281	34	1071	118	213	0	10	236	20
7.122364	34	1071	118	213	0	10	236	20
7.122431	34	1072	118	213	0	10	236	20
7.122520	34	1073	118	213	0	10	236	20
7.125811	34	1074	118	213	0	10	236	20
7.127599	34	1075	118	213	0	10	236	20
7.128039	34	1076	118	214	0	10	236	20
7.128620	34	1077	118	214	0	10	236	20
7.128972	34	1077	117	214	0	10	236	20
7.129981	34	1076	117	214	0	10	237	20
7.130420	34	1076	118	214	0	10	237	20
7.130446	34	1077	118	214	0	10	237	20
7.130781	34	1078	118	215	0	10	237	20
7.131703	34	1079	118	215	0	10	237	20
7.134426	34	1080	118	215	0	10	237	20
7.134639	34	1081	118	215	0	10	237	20
7.135140	35	1079	119	216	0	10	237	20
7.135447	35	1080	119	217	0	10	237	20
7.135850	35	1081	119	217	0	10	237	20
7.136746	35	1081	120	217	0	10	237	20
7.137003	35	1082	120	217	0	10	237	20
7.137446	35	1082	121	217	0	10	237	20
7.139462	35	1083	121	217	0	10	237	20
7.140659	35	1084	121	217	0	10	237	20
7.140891	35	1085	121	218	0	10	237	20
7.141237	35	1086	121	218	0	10	237	20
7.144052	35	1087	121	218	0	10	237	20
7.147624	35	1087	121	218	0	9	238	20
7.147767	35	1087	121	218	0	9	239	20
7.148547	35	1088	121	218	0	9	239	20
7.150490	35	1089	121	218	0	9	239	20
7.154785	35	1089	121	218	0	9	240	20
7.155743	35	1090	121	218	0	9	240	20
7.156387	35	1090	122	218	0	9	240	20
7.156782	35	1091	122	218	0	9	240	20
7.158571	35	1091	123	218	0	9	240	20
7.158657	35	1092	123	218	0	9	240	20
7.159789	34	1093	124	218	0	9	240	20
7.160699	34	1093	124	218	0	9	239	20
7.163236	34	1094	123	218	0	9	239	20
7.163379	34	1095	123	218	0	9	239	20
7.165763	34	1096	123	218	0	9	239	20
7.166953	34	1097	123	218	0	9	239	20
7.168988	34	1098	123	219	0	9	239	20
7.169808	34	1099	123	219	0	9	239	20
7.169820	34	1100	123	219	0	9	239	20
7.173543	34	1100	123	219	0	9	240	20
7.173867	34	1101	123	219	0	9	240	20
7.174974	34	1102	123	220	0	9	240	20
7.175918	34	1102	124	220	0	9	240	20
7.176063	34	1103	124	220	0	9	240	20
7.176757	34	1104	124	221	0	9	240	20
7.177919	34	1105	124	221	0	9	240	20
7.178345	34	1106	124	221	0	9	240	20
7.180449	34	1107	124	221	0	9	240	20
7.182417	34	1108	124	222	0	9	240	20
7.185716	34	1108	124	222	0	9	241	20
7.186046	35	1108	124	223	0	9	241	20
7.187278	35	1109	124	223	0	9	241	20
7.188720	35	1109	124	223	0	9	242	20
7.188732	35	1109	124	223	0	9	243	20
7.189105	35	1109	124	223	0	9	242	20
7.189219	35	1110	124	223	0	9	241	20
7.189292	35	1111	124	223	0	9	241	20
7.190154	35	1111	124	223	0	9	242	20
7.190205	35	1112	124	223	0	9	242	20
7.192013	35	1111	125	223	0	9	242	20
7.192775	35	1111	125	223	0	9	243	20
7.195620	35	1111	125	223	0	9	244	20
7.195918	35	1112	125	224	0	9	244	20
7.195929	35	1112	126	224	0	9	244	20
7.197422	35	1113	126	225	0	9	244	20
7.197725	35	1114	126	225	0	9	244	20
7.197791	35	1114	127	225	0	9	244	20
7.199589	35	1115	127	226	0	9	244	20
7.199637	35	1116	127	226	0	9	244	20
7.201645	35	1117	127	226	0	9	244	20
7.201736	35	1118	127	227	0	9	244	20
7.202894	35	1119	127	227	0	9	244	20
7.204601	36	1117	128	228	0	9	244	20
7.205456	36	1118	128	229	0	9	244	20
7.205578	36	1118	128	229	0	9	245	20
7.209307	36	1118	128	229	0	9	246	20
7.211629	36	1119	128	229	0	9	246	20
7.211900	37	1119	128	229	0	9	246	20
7.212416	37	1120	128	229	0	9	246	20
7.212778	37	1121	128	229	0	9	246	20
7.214174	37	1122	128	229	0	9	246	20
7.214477	37	1122	128	229	0	9	247	20
7.215777	37	1123	128	229	0	9	247	20
7.215871	37	1123	129	229	0	9	247	20
7.217481	37	1124	129	229	0	9	247	20
7.217619	37	1125	129	229	0	9	247	20
7.217723	37	1126	129	229	0	9	247	20
7.218405	38	1126	129	230	0	9	247	20
7.219433	38	1126	129	230	0	9	248	20
7.220471	38	1127	129	230	0	9	248	20
